X;Y;calle;tipocalle;angulo;tipo
724078.969;4368448.562;ALQUERIA DE COCA;C/;265;2
724818.507;4374130.35099999979;ALQUERIA DE GINER;C/;197;1
724751.694;4374109.102;ALQUERIA DE GINER;C/;198;1
723793.815;4368389.05399999954;ALQUERIA DE L´ANIMA;C/;256;9
725336.871;4370196.91;"ALQUERIA DE LA COMTESA, L´";C/;175;2
725414.157;4370188.483;"ALQUERIA DE LA COMTESA, L´";C/;173;2
725478.963;4370180.011;"ALQUERIA DE LA COMTESA, L´";C/;169;2
725065.9;4373890.369;ALQUERIA DE LA ESTRELLA;C/;109;2
722893.412;4370532.068;ALQUERIA DE LA MORERA;C/;192;9
722870.245;4370708.137;ALQUERIA DE LA MORERA;C/;307;9
724541.751;4376882.44199999981;ALQUERIA DE MARQUET;C/;184;9
723262.547;4373641.258;ALQUERIA DE RICOS;C/;0;0
727939.187;4373968.63499999978;ALQUERIA DE SERRA;C/;1;9
725947.877;4367762.50399999972;ALQUERIA DEL CACHORRO;C/;82;9
725890.477;4367834.28899999987;ALQUERIA DEL CACHORRO;C/;340;9
725824.481;4367850.06599999964;ALQUERIA DEL CACHORRO;C/;84;9
725800.281;4367848.632;ALQUERIA DEL CACHORRO;C/;12;9
725826.63;4367894.273;ALQUERIA DEL CACHORRO;C/;342;9
725821.472;4367828.757;ALQUERIA DEL CACHORRO;C/;81;9
725999.196;4367797.331;ALQUERIA DEL CACHORRO;C/;334;9
726313.245;4369703.67399999965;"ALQUERIA DEL FORN DE LA SOLA, L´";C/;0;0
725562.804;4368033.52699999977;ALQUERIA DEL PASSIEGO;C/;163;9
727409.57;4369750.97499999963;ALQUERIA DEL REAL;C/;3;3
726012.382;4367988.832;ALQUERIA DEL SUCRER;C/;89;1
726013.055;4368048.93;ALQUERIA DEL SUCRER;C/;90;1
724349.881;4369291.53699999955;ALQUERIA DELS BALCONS;C/;0;0
724339.822;4369232.494;ALQUERIA DELS BALCONS;C/;0;0
723769.373;4375420.825;ALQUERIA DELS MOROS;C/;75;2
723844.516;4375420.58899999969;ALQUERIA DELS MOROS;C/;160;2
723731.65;4375300.074;ALQUERIA DELS MOROS;C/;72;2
723775.428;4375455.096;ALQUERIA DELS MOROS;C/;266;2
723743.567;4375403.78299999982;ALQUERIA DELS MOROS;C/;347;3
727106.065;4375660.62799999956;ALQUERIA EL GRANDE;C/;7;9
727212.446;4375379.318;ALQUERIA EL GRANDE;C/;54;9
727282.959;4375627.093;ALQUERIA EL GRANDE;C/;356;9
726309.768;4374335.233;ALQUERIA FABONET;C/;339;2
724626.251;4378559.496;ALQUERIA GASPARO;C/;121;2
725006.12;4378552.274;ALQUERIA ISIDORO;C/;95;2
724889.042;4378111.94;ALQUERIA MICHETA;C/;21;9
723751.437;4368705.14499999955;ALQUERIA NOVA;C/;279;9
724968.878;4368179.60599999968;ALQUERIA PIXARRODA;C/;259;9
725522.74;4376444.695;ALQUERIA RATA;C/;76;9
725571.917;4376314.758;ALQUERIA RATA;C/;353;9
725606.722;4376243.318;ALQUERIA RATA;C/;87;9
725570.793;4376371.808;ALQUERIA RATA;C/;176;9
725770.267;4376274.347;ALQUERIA RATA;C/;90;9
725648.662;4376422.57299999986;ALQUERIA RATA;C/;359;9
725410.539;4376159.978;ALQUERIA RATA;C/;327;9
725506.162;4376034.00399999972;ALQUERIA RATA;C/;86;9
725480.4;4376366.082;ALQUERIA RATA;C/;10;9
725575.057;4376104.06;ALQUERIA RATA;C/;63;9
722356.514;4369446.467;ALQUERIA ROCATI;C/;287;9
722907.492;4369670.524;ALQUERIA ROCATI;C/;290;9
724099.374;4374541.58899999969;ALQUERIAS DE BELLVER;C/;311;4
723902.92;4374769.701;ALQUERIAS DE BELLVER;C/;313;4
724133.637;4374501.60099999979;ALQUERIAS DE BELLVER;C/;311;4
723965.983;4374696.6;ALQUERIAS DE BELLVER;C/;311;4
723771.611;4374905.099;ALQUERIAS DE BELLVER;C/;316;4
723854.611;4374822.52;ALQUERIAS DE BELLVER;C/;312;4
723700.219;4374977.90699999966;ALQUERIAS DE BELLVER;C/;312;4
724052.888;4374595.6;ALQUERIAS DE BELLVER;C/;311;4
724765.272;4376844.088;ALQUERIAS DE CARRUCHA;C/;274;9
724962.504;4376872.927;ALQUERIAS DE CARRUCHA;C/;250;9
724754.176;4376784.65199999977;ALQUERIAS DE CARRUCHA;C/;56;9
721389.162;4375090.52099999972;ALQUERIAS DE MOSSEN POVO;C/;274;1
723307.939;4374739.955;"ALT MAESTRAT, L´";C/;29;4
723367.848;4374774.71399999969;"ALT MAESTRAT, L´";C/;31;4
723672.025;4374577.16;"ALT PALANCIA, L´";C/;29;4
729413.519;4369992.718;ALTA DEL MAR;C/;0;0
729429.656;4370078.221;ALTA DEL MAR;C/;0;0
729428.344;4370071.721;ALTA DEL MAR;C/;0;0
729437.105;4370116.48099999968;ALTA DEL MAR;C/;0;0
729447.37;4370236.216;ALTA DEL MAR;C/;79;4
725381.311;4373258.354;ALTA;C/;251;1
725352.967;4373152.355;ALTA;C/;266;4
725361.77;4372989.74199999962;ALTA;C/;275;4
725362.427;4373198.551;ALTA;C/;253;4
725353.529;4373091.855;ALTA;C/;274;4
725367.668;4373216.113;ALTA;C/;253;4
725357.303;4373183.416;ALTA;C/;250;4
725357.716;4373036.60599999968;ALTA;C/;275;4
725351.467;4373127.105;ALTA;C/;269;4
725375.874;4373242.104;ALTA;C/;252;4
725010.222;4369853.625;ALTAMIRA;C/;168;2
725062.285;4369842.62399999984;ALTAMIRA;C/;169;2
726130.713;4372648.854;ALTAR DE SAN VICENTE;C/;0;0
726094.181;4372648.104;ALTAR DE SAN VICENTE;C/;0;0
725882.353;4375080.09499999974;ALTURA;C/;197;4
725865.728;4375074.84499999974;ALTURA;C/;198;4
725914.739;4375090.305;ALTURA;C/;197;4
725843.072;4375067.59499999974;ALTURA;C/;198;4
725898.103;4375085.09499999974;ALTURA;C/;198;4
725571.899;4372464.85699999984;ALUDERS;C/;0;0
724455.38;4368199.176;ALVAREZ DE SOTOMAYOR;C/;256;2
724477.118;4368286.91299999971;ALVAREZ DE SOTOMAYOR;C/;76;4
724412.067;4368022.50399999972;ALVAREZ DE SOTOMAYOR;C/;258;3
724437.924;4368127.52;ALVAREZ DE SOTOMAYOR;C/;256;3
725502.059;4372927.855;ALVAREZ;C/;0;0
726956.091;4373450.348;ALVARO DE BAZAN;C/;341;1
726811.917;4373499.293;ALVARO DE BAZAN;C/;341;1
726666.534;4373548.95299999975;ALVARO DE BAZAN;C/;341;1
723818.382;4373898.605;ALZINES;C/;113;3
726987.4;4372644.1;AMADEO DE SABOYA;C/;342;2
726900.578;4372673.165;AMADEO DE SABOYA;C/;341;2
726806.275;4372704.85099999979;AMADEO DE SABOYA;C/;341;2
727181.68;4372578.85;AMADEO DE SABOYA;C/;161;4
727244.814;4372556.239;AMADEO DE SABOYA;C/;160;4
727121.587;4372599.1;AMADEO DE SABOYA;C/;161;4
724011.927;4375451.84499999974;AMADEO DESFILIS;C/;246;4
723992.083;4375406.09499999974;AMADEO DESFILIS;C/;247;4
723954.051;4375360.34499999974;AMADEO DESFILIS;C/;222;4
728407.709;4370747.81;AMADEO ROCA (PINTOR);C/;257;1
728432.134;4370850.161;AMADEO ROCA (PINTOR);C/;256;1
729175.79;4372764.758;AMADIS DE GAULA;C/;251;4
729177.103;4372852.148;AMADIS DE GAULA;C/;271;4
723378.473;4373882.32199999969;AMADOR MARTINEZ ROCHINA (POETA);C/;211;1
723650.432;4373685.30599999987;AMANDO BLANQUER (COMPOSITOR);C/;0;0
723656.929;4373645.881;AMANDO BLANQUER (COMPOSITOR);C/;0;0
726654.328;4372293.19199999981;AMERICA;C/;287;1
726632.795;4372342.25299999956;AMERICA;C/;300;1
726722.256;4372191.684;AMERICA;C/;118;4
726667.571;4372291.644;AMERICA;C/;129;4
726652.053;4372228.17899999954;AMERICA;C/;137;4
726614.759;4372354.153;AMERICA;C/;233;4
726701.396;4372177.803;AMERICA;C/;297;4
726635.949;4372258.41299999971;AMERICA;C/;110;4
724166.198;4374318.102;AMICS DEL CORPUS;C/;210;1
723891.619;4374157.30599999987;AMICS DEL CORPUS;C/;210;1
724106.083;4374282.888;AMICS DEL CORPUS;C/;210;1
724000.26;4374220.853;AMICS DEL CORPUS;C/;210;1
727752.774;4372759.597;"AMISTAT, L´";C/;70;2
729230.758;4372612.50299999956;AMPARO BALLESTER;C/;257;4
729207.883;4372513.25399999972;AMPARO BALLESTER;C/;257;4
729706.001;4372232.217;AMPARO GUILLEM;C/;170;4
729672.689;4372237.96899999958;AMPARO GUILLEM;C/;170;4
729738.72;4372226.71399999969;AMPARO GUILLEM;C/;171;4
729636.783;4372243.972;AMPARO GUILLEM;C/;171;4
729821.531;4372212.709;AMPARO GUILLEM;C/;170;4
729777.782;4372220.212;AMPARO GUILLEM;C/;170;4
729513.158;4371602.97499999963;AMPARO;C/;80;4
733080.021;4354424.371;AMURA;C/;216;4
734898.751;4351336.06;ANCLA;C/;94;4
721527.695;4375775.74899999984;ANDILLA;C/;32;4
721718.907;4375856.67399999965;ANDILLA;C/;22;4
721590.085;4375809.196;ANDILLA;C/;21;4
721627.729;4375822.933;ANDILLA;C/;18;4
721469.076;4375739.819;ANDILLA;C/;31;4
721430.134;4375716.16899999976;ANDILLA;C/;32;4
724938.247;4373010.60699999984;ANDRES JULIA;C/;83;4
727468.801;4371622.10099999979;ANDRES MANCEBO;C/;252;1
727518.878;4371769.59499999974;ANDRES MANCEBO;C/;250;1
724066.946;4375072.637;ANDRES PILES IBARS;C/;131;3
724110.853;4375022.61799999978;ANDRES PILES IBARS;C/;131;3
726102.3;4370785.858;ANDUJAR;C/;0;0
723241.083;4372034.871;ANGEL DEL ALCAZAR;C/;167;1
723604.082;4371958.62;ANGEL DEL ALCAZAR;C/;168;1
723470.512;4371986.325;ANGEL DEL ALCAZAR;C/;168;1
723351.249;4372010.846;ANGEL DEL ALCAZAR;C/;168;1
725411.703;4375160.34499999974;ANGEL GARCIA CARDONA (CINEASTA);C/;0;0
725375.788;4375148.869;ANGEL GARCIA CARDONA (CINEASTA);C/;0;0
725290.539;4375121.495;ANGEL GARCIA CARDONA (CINEASTA);C/;0;0
725021.491;4372241.86099999957;ANGEL GUIMERA;C/;184;1
724687.935;4372169.26599999983;ANGEL GUIMERA;C/;196;1
724531.334;4372122.864;ANGEL GUIMERA;C/;196;1
724757.491;4372189.863;ANGEL GUIMERA;C/;197;1
724456.16;4372099.72599999979;ANGEL GUIMERA;C/;197;1
724883.273;4372226.86199999973;ANGEL GUIMERA;C/;197;1
724593.779;4372141.744;ANGEL GUIMERA;C/;197;1
724811.273;4372205.61199999973;ANGEL GUIMERA;C/;196;1
726413.143;4369811.28799999971;ANGEL VILLENA;C/;30;2
726519.7;4369872.478;ANGEL VILLENA;C/;30;2
726957.859;4370101.61699999962;ANGEL VILLENA;C/;84;2
726965.861;4370142.6;ANGEL VILLENA;C/;76;2
726904.373;4370068.82699999958;ANGEL VILLENA;C/;348;3
726988.454;4370133.00299999956;ANGEL VILLENA;C/;348;3
729565.753;4372265.727;ANGELES;C/;262;1
729562.784;4372245.227;ANGELES;C/;262;1
729585.972;4372420.227;ANGELES;C/;265;4
729580.003;4372366.477;ANGELES;C/;262;4
729555.847;4372197.727;ANGELES;C/;262;4
729572.081;4372310.22499999963;ANGELES;C/;262;4
729592.534;4372494.727;ANGELES;C/;265;4
725202.874;4372434.484;ANGELICOT;C/;0;0
728898.182;4371827.531;ANGELS I FEDERIC;C/;0;0
725540.151;4372770.739;ANGOSTA DE LA COMPAÑIA;C/;0;0
725884.434;4372967.604;ANGOSTA DEL ALMUDIN;C/;0;0
727489.748;4369563.25499999989;ANGUILA;C/;4;2
727836.363;4369592.625;ANGUILA;C/;10;2
729713.33;4362612.78699999955;ANGUILERA;C/;278;3
729704.855;4362713.96;ANGUILERA;C/;270;9
725833.528;4375048.534;ANNA;C/;287;4
725819.135;4375094.84499999974;ANNA;C/;287;4
728222.161;4368412.67;ANOUERS;C/;323;9
727684.048;4368797.041;ANOUERS;C/;324;9
723362.916;4371891.775;ANTELLA;C/;308;1
723330.226;4371914.909;ANTELLA;C/;350;1
723380.977;4371984.997;ANTELLA;C/;214;1
723291.249;4371906.40799999982;ANTELLA;C/;28;1
723352.166;4371940.774;ANTELLA;C/;80;1
723311.221;4371998.824;ANTELLA;C/;120;4
723319.142;4371946.756;ANTELLA;C/;258;4
723341.082;4371972.621;ANTELLA;C/;169;4
727207.256;4371802.99;ANTIGA SENDA SENENT;C/;71;1
727253.93;4371876.52699999977;ANTIGA SENDA SENENT;C/;72;1
727224.098;4371727.77;ANTIGA SENDA SENENT;C/;251;4
727247.791;4371796.238;ANTIGA SENDA SENENT;C/;251;4
726154.879;4370270.449;ANTONIO CORTIS;C/;300;3
727276.596;4370072.148;ANTONIO FERRANDIS (ACTOR);C/;30;1
727189.339;4370018.973;ANTONIO FERRANDIS (ACTOR);C/;32;1
727548.59;4370232.11199999973;ANTONIO FERRANDIS (ACTOR);C/;30;1
727178.081;4370050.467;ANTONIO FERRANDIS (ACTOR);C/;210;4
727102.639;4370006.359;ANTONIO FERRANDIS (ACTOR);C/;210;4
727321.893;4370135.60099999979;ANTONIO FERRANDIS (ACTOR);C/;212;4
727260.369;4370098.38399999961;ANTONIO FERRANDIS (ACTOR);C/;210;4
727584.871;4370290.041;ANTONIO FERRANDIS (ACTOR);C/;210;4
727375.434;4370168.35;ANTONIO FERRANDIS (ACTOR);C/;210;4
722156.032;4375511.417;ANTONIO FUERTES PASCUAL (FUTBOLISTA);C/;37;1
729415.707;4372612.418;ANTONIO JUAN;C/;348;2
729355.771;4372626.15199999977;ANTONIO JUAN;C/;348;2
729474.973;4372598.98599999957;ANTONIO JUAN;C/;347;2
729875.314;4373652.471;ANTONIO PONZ;C/;90;1
729874.645;4373494.96899999958;ANTONIO PONZ;C/;90;1
729875.314;4373770.722;ANTONIO PONZ;C/;90;1
727168.305;4370388.614;ANTONIO SACRAMENTO (ESCULTOR);C/;211;1
727354.146;4370499.547;ANTONIO SACRAMENTO (ESCULTOR);C/;211;4
727520.73;4370599.143;ANTONIO SACRAMENTO (ESCULTOR);C/;211;4
727421.54;4372311.126;ANTONIO SUAREZ;C/;344;4
727303.891;4372023.795;ANTONIO SUAREZ;C/;72;4
727345.889;4372146.109;ANTONIO SUAREZ;C/;69;4
727391.04;4372278.438;ANTONIO SUAREZ;C/;71;4
727366.322;4372206.71499999985;ANTONIO SUAREZ;C/;71;4
723831.046;4373755.292;APARICIO ALBIÑANA;C/;122;2
723758.235;4373863.8;APARICIO ALBIÑANA;C/;120;3
726044.498;4372833.90099999961;APARISI Y GUIJARRO;C/;321;1
725349.7;4377438.20799999963;APOSTOL SAN PEDRO;C/;155;1
725279.756;4377465.28199999966;APOSTOL SAN PEDRO;C/;153;1
725356.021;4377434.536;APOSTOL SAN PEDRO;C/;158;2
725282.367;4377464.217;APOSTOL SAN PEDRO;C/;154;2
727110.65;4370809.40099999961;ARABISTA AMBROSIO HUICI;C/;0;0
726753.419;4370553.73099999968;ARABISTA AMBROSIO HUICI;C/;30;2
726869.113;4370622.014;ARABISTA AMBROSIO HUICI;C/;30;3
727008.063;4370716.479;ARABISTA AMBROSIO HUICI;C/;28;3
725438.654;4373209.354;ARABISTA RIBERA;C/;0;0
727269.92;4372419.892;ARAGON;C/;356;1
727278.954;4372286.768;ARAGON;C/;103;1
727102.991;4372113.302;ARAGON;C/;34;1
727134.897;4372138.60099999979;ARAGON;C/;44;1
727257.796;4372259.495;ARAGON;C/;21;1
727441.887;4372858.774;ARAGON;C/;72;1
727260.421;4372302.394;ARAGON;C/;168;1
727226.088;4372237.638;ARAGON;C/;69;1
727240.215;4372280.394;ARAGON;C/;74;1
727202.593;4372271.593;ARAGON;C/;332;1
727184.054;4372185.85099999979;ARAGON;C/;44;1
727271.243;4372361.60599999968;ARAGON;C/;67;1
727313.711;4372472.599;ARAGON;C/;71;1
727372.056;4372648.349;ARAGON;C/;72;1
727338.135;4372635.46;ARAGON;C/;343;1
727399.828;4372732.268;ARAGON;C/;72;1
727348.743;4372577.099;ARAGON;C/;72;1
727263.991;4372481.78199999966;ARAGON;C/;252;4
727307.782;4372534.489;ARAGON;C/;163;4
727388.682;4372887.598;ARAGON;C/;250;4
727297.174;4372592.85099999979;ARAGON;C/;255;4
727187.789;4372307.324;ARAGON;C/;230;4
727223.183;4372312.046;ARAGON;C/;157;4
727224.107;4372371.057;ARAGON;C/;245;4
727119.512;4372220.66399999987;ARAGON;C/;213;4
727339.854;4372737.96;ARAGON;C/;253;4
729462.67;4369924.734;ARAS DE LOS OLMOS;C/;0;0
729452.477;4369940.61799999978;ARAS DE LOS OLMOS;C/;0;0
725465.434;4373160.40099999961;ARBOL;C/;55;1
733564.583;4353939.82699999958;ARBOLADURA;C/;206;2
726911.936;4367881.079;ARBOLEDA;C/;347;3
727011.444;4367591.22599999979;ARBOLES;C/;348;3
726975.122;4367598.318;ARBOLES;C/;349;2
726921.437;4367605.888;ARBOLES;C/;168;4
722973.369;4372328.66399999987;ARCHENA;C/;349;4
723117.947;4372299.305;ARCHENA;C/;348;4
722848.792;4372352.297;ARCHENA;C/;351;4
722769.478;4372365.77699999977;ARCHENA;C/;169;3
726474.305;4372483.353;ARCHER Y ANA HUNTINGTON;C/;126;4
723917.733;4371388.122;ARCHIDUQUE CARLOS;C/;52;2
723661.381;4371060.113;ARCHIDUQUE CARLOS;C/;52;2
723597.074;4370979.525;ARCHIDUQUE CARLOS;C/;52;2
723758.198;4371184.229;ARCHIDUQUE CARLOS;C/;52;2
723709.568;4371121.854;ARCHIDUQUE CARLOS;C/;51;2
723558.385;4370930.37799999956;ARCHIDUQUE CARLOS;C/;52;2
723623.198;4371012.42;ARCHIDUQUE CARLOS;C/;53;2
723849.132;4371300.055;ARCHIDUQUE CARLOS;C/;52;2
723958.421;4371440.622;ARCHIDUQUE CARLOS;C/;52;2
724213.304;4371753.854;ARCHIDUQUE CARLOS;C/;229;1
724279.175;4371849.971;ARCHIDUQUE CARLOS;C/;246;1
724162.141;4371652.97499999963;ARCHIDUQUE CARLOS;C/;67;1
724139.486;4371643.798;ARCHIDUQUE CARLOS;C/;177;4
724167.777;4371682.421;ARCHIDUQUE CARLOS;C/;266;4
724157.559;4371688.494;ARCHIDUQUE CARLOS;C/;229;4
724133.477;4371659.903;ARCHIDUQUE CARLOS;C/;231;4
724062.565;4371571.90699999966;ARCHIDUQUE CARLOS;C/;231;4
723995.983;4371488.87299999967;ARCHIDUQUE CARLOS;C/;231;4
723231.308;4370867.09399999958;"ARGENTERS, DELS";C/;207;2
723150.441;4370824.667;"ARGENTERS, DELS";C/;28;4
723334.652;4370919.841;"ARGENTERS, DELS";C/;27;4
729790.317;4371577.041;ARMADA ESPAÑOLA;C/;85;1
729695.392;4371558.195;ARMADA ESPAÑOLA;C/;5;1
729730.641;4371551.031;ARMADA ESPAÑOLA;C/;128;1
729777.71;4371628.12299999967;ARMADA ESPAÑOLA;C/;178;1
729728.406;4371631.96;ARMADA ESPAÑOLA;C/;177;4
729749.153;4371603.76599999983;ARMADA ESPAÑOLA;C/;264;4
729769.109;4371586.25;ARMADA ESPAÑOLA;C/;203;4
729734.591;4371568.71399999969;ARMADA ESPAÑOLA;C/;214;4
729793.087;4371612.42399999965;ARMADA ESPAÑOLA;C/;86;4
729521.581;4374075.95299999975;ARNALDO DE VILANOVA;C/;3;2
725097.945;4372625.176;AROLAS;C/;270;1
725108.776;4372703.858;AROLAS;C/;260;1
725102.057;4372665.608;AROLAS;C/;260;4
729297.067;4371860.24299999978;ARQUITECTO ALFARO;C/;260;1
729238.458;4371516.99799999967;ARQUITECTO ALFARO;C/;260;4
729258.974;4371636.245;ARQUITECTO ALFARO;C/;260;4
729280.067;4371759.994;ARQUITECTO ALFARO;C/;260;4
729208.443;4371334.497;ARQUITECTO ALFARO;C/;261;4
729217.911;4371393.997;ARQUITECTO ALFARO;C/;261;4
729312.38;4371950.49299999978;ARQUITECTO ALFARO;C/;260;4
725716.849;4374584.05399999954;ARQUITECTO ALMENAR;C/;106;4
727348.592;4373969.59499999974;ARQUITECTO ARNAU;C/;84;1
727330.198;4373801.707;ARQUITECTO ARNAU;C/;84;1
727338.561;4373877.84499999974;ARQUITECTO ARNAU;C/;84;1
727361.791;4374096.405;ARQUITECTO ARNAU;C/;84;1
725676.512;4374571.633;ARQUITECTO CARBONELL;C/;287;4
728164.424;4371850.576;ARQUITECTO GASCO;C/;341;1
722104.394;4375798.342;ARQUITECTO GILABERT;C/;73;1
722099.337;4375720.31;ARQUITECTO GILABERT;C/;274;4
729983.528;4371693.94099999964;ARQUITECTO GUASTAVINO;C/;0;0
725616.698;4375019.59499999974;ARQUITECTO JUAN PEREZ;C/;18;4
725636.156;4374558.15099999961;ARQUITECTO LUCINI;C/;106;1
725655.007;4374495.098;ARQUITECTO LUCINI;C/;107;1
725666.639;4374458.74299999978;ARQUITECTO LUCINI;C/;109;1
725678.906;4374423.233;ARQUITECTO LUCINI;C/;289;4
724978.6;4370214.37299999967;ARQUITECTO MONLEON;C/;170;1
724905.193;4370227.872;ARQUITECTO MONLEON;C/;169;3
726821.65;4372592.35099999979;ARQUITECTO MORA;C/;250;4
726844.868;4372657.35099999979;ARQUITECTO MORA;C/;250;4
723017.375;4372193.63399999961;ARQUITECTO RIBES;C/;267;3
723018.033;4372224.739;ARQUITECTO RIBES;C/;279;3
723022.712;4372284.886;ARQUITECTO RIBES;C/;72;4
723039.399;4372348.12;ARQUITECTO RIBES;C/;78;4
726297.226;4374972.84399999958;ARQUITECTO RODRIGUEZ;C/;231;4
726392.344;4375092.052;ARQUITECTO RODRIGUEZ;C/;232;4
726203.35;4374862.59499999974;ARQUITECTO RODRIGUEZ;C/;226;4
726183.252;4374841.09399999958;ARQUITECTO RODRIGUEZ;C/;235;4
726369.12;4375063.182;ARQUITECTO RODRIGUEZ;C/;232;4
726337.914;4375023.84399999958;ARQUITECTO RODRIGUEZ;C/;231;4
726246.099;4374908.886;ARQUITECTO RODRIGUEZ;C/;231;4
726167.507;4374818.09499999974;ARQUITECTO RODRIGUEZ;C/;236;4
726130.213;4374755.909;ARQUITECTO RODRIGUEZ;C/;246;4
723512.569;4370201.07699999958;ARQUITECTO SEGURA DE LAGO;C/;297;1
723345.036;4370540.375;ARQUITECTO SEGURA DE LAGO;C/;296;1
723442.391;4370338.00499999989;ARQUITECTO SEGURA DE LAGO;C/;297;1
723397.902;4370430.084;ARQUITECTO SEGURA DE LAGO;C/;296;1
726645.579;4374609.47599999979;ARQUITECTO TOLSA;C/;318;1
726544.135;4374699.21499999985;ARQUITECTO TOLSA;C/;319;1
726446.836;4374788.51599999983;ARQUITECTO TOLSA;C/;316;1
726230.32;4374984.84399999958;ARQUITECTO TOLSA;C/;139;4
726287.851;4374934.84499999974;ARQUITECTO TOLSA;C/;139;4
726328.999;4374898.928;ARQUITECTO TOLSA;C/;139;4
726363.461;4374868.886;ARQUITECTO TOLSA;C/;139;4
727177.924;4371886.55599999987;ARQUITECTOS CALVO;C/;0;0
727215.734;4371906.75499999989;ARQUITECTOS CALVO;C/;0;0
725355.74;4377373.569;ARRABAL;C/;188;1
725347.076;4377374.68599999975;ARRABAL;C/;177;3
722410.219;4373818.292;ARRIBA;C/;345;2
722659.008;4373697.334;ARRIBA;C/;324;2
722912.683;4373624.334;ARRIBA;C/;76;2
722871.65;4373616.717;ARRIBA;C/;351;2
722979.041;4373616.67499999981;ARRIBA;C/;177;2
722845.152;4373673.727;ARRIBA;C/;68;2
722545.66;4374051.14;ARRIBA;C/;245;2
723930.053;4372119.13399999961;ARTE MAYOR DE LA SEDA;C/;325;4
723868.616;4372162.88399999961;ARTE MAYOR DE LA SEDA;C/;325;4
723761.398;4372194.422;ARTE MAYOR DE LA SEDA;C/;350;4
723828.361;4372181.468;ARTE MAYOR DE LA SEDA;C/;349;4
726948.31;4372975.767;ARTES GRAFICAS;C/;341;1
727112.932;4372919.349;ARTES GRAFICAS;C/;341;1
726794.058;4373028.85;ARTES GRAFICAS;C/;341;1
727346.674;4372839.927;ARTES GRAFICAS;C/;0;0
727254.893;4372871.177;ARTES GRAFICAS;C/;0;0
727664.147;4372070.599;ARTES Y OFICIOS;C/;162;4
727517.272;4372117.599;ARTES Y OFICIOS;C/;162;4
726553.455;4369206.92;ARTES;C/;334;1
726619.201;4369175.96499999985;ARTES;C/;337;1
726501.563;4369226.115;ARTES;C/;0;1
726704.819;4369110.582;ARTES;C/;267;2
726665.501;4369156.86799999978;ARTES;C/;339;2
726859.29;4369087.53699999955;ARTES;C/;347;2
726693.908;4369145.86799999978;ARTES;C/;339;2
726722.542;4369070.63499999978;ARTES;C/;79;2
723295.6;4373704.108;ARTURO BALLESTER;C/;0;0
723769.964;4371582.23199999984;ARTURO FOSAR;C/;0;0
723835.629;4371569.247;ARTURO FOSAR;C/;0;0
724119.585;4372239.866;ARTURO PIERA;C/;339;2
724105.46;4372169.616;ARTURO PIERA;C/;346;4
724100.804;4372221.116;ARTURO PIERA;C/;257;4
724128.365;4372211.86;ARTURO PIERA;C/;78;4
724093.616;4372185.116;ARTURO PIERA;C/;262;4
724121.397;4372177.616;ARTURO PIERA;C/;79;4
731270.229;4354720.099;ARZOBISPO ALIAGA;C/;176;4
731235.194;4354722.33899999969;ARZOBISPO ALIAGA;C/;176;4
729654.315;4372703.22499999963;ARZOBISPO COMPANY;C/;265;4
729660.808;4372871.973;ARZOBISPO COMPANY;C/;267;4
729657.102;4372769.47499999963;ARZOBISPO COMPANY;C/;269;4
729644.909;4372596.47499999963;ARZOBISPO COMPANY;C/;265;4
729649.971;4372653.72499999963;ARZOBISPO COMPANY;C/;265;4
725113.886;4373738.55;ARZOBISPO FABIAN Y FUERO;C/;48;4
725219.253;4373764.102;ARZOBISPO FABIAN Y FUERO;C/;3;4
725312.284;4373776.102;ARZOBISPO FABIAN Y FUERO;C/;197;3
725523.834;4372099.109;ARZOBISPO MAYORAL;C/;0;0
725512.959;4372073.11;ARZOBISPO MAYORAL;C/;0;0
725540.406;4372145.456;ARZOBISPO MAYORAL;C/;0;0
725574.491;4372241.859;ARZOBISPO MAYORAL;C/;0;0
725494.271;4372028.36;ARZOBISPO MAYORAL;C/;0;0
725555.303;4372194.359;ARZOBISPO MAYORAL;C/;0;0
726139.523;4371517.654;ARZOBISPO MELO;C/;176;4
724491.78;4369292.00399999972;ARZOBISPO OLAECHEA;C/;165;2
724361.225;4369327.667;ARZOBISPO OLAECHEA;C/;165;2
724443.153;4369305.133;ARZOBISPO OLAECHEA;C/;165;2
724519.965;4369284.132;ARZOBISPO OLAECHEA;C/;165;2
724565.872;4369271.632;ARZOBISPO OLAECHEA;C/;165;2
724648.091;4369249.381;ARZOBISPO OLAECHEA;C/;165;2
724749.767;4369221.7;ARZOBISPO OLAECHEA;C/;165;2
725880.151;4372858.604;ARZOBISPO;C/;0;0
728078.725;4371404.716;ASCENSIO CHIRIVELLA (ADVOCADA);C/;0;0
728030.915;4371405.836;ASCENSIO CHIRIVELLA (ADVOCADA);C/;0;0
728062.662;4371358.525;ASCENSIO CHIRIVELLA (ADVOCADA);C/;0;0
728748.344;4371771.57699999958;ASENSIO MAGRANER PEREZ (MUSIC);C/;0;0
725094.999;4372421.212;ASILO DE LA INFANCIA;C/;0;0
722990.893;4379998.56099999975;ASPIROZ;C/;214;4
722919.445;4379950.371;ASPIROZ;C/;214;4
729980.902;4372510.34;ASTILLEROS;C/;92;1
729982.731;4372311.585;ASTILLEROS;C/;90;4
729982.815;4372361.93099999987;ASTILLEROS;C/;89;4
729982.468;4372432.69799999986;ASTILLEROS;C/;91;4
